ISOTime,wl,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
07/11/2013 09:00:00,-0.446000,31.605209,19.935534,1.000000,0.000000,3.045183,50.680242,52.050302,9.933516,1.239118,0.469001,614.407500,70.576300,20.832253,19.148857,1.703993,5.685087,36.571166,2.219893
07/11/2013 10:00:00,-0.506000,31.605569,19.940747,1.000000,0.000000,3.060065,50.640917,52.082081,9.901791,1.239472,0.468328,613.663415,70.546537,20.823748,19.133877,1.700507,5.652127,36.522265,2.215668
07/11/2013 11:00:00,-0.536000,31.605928,19.945960,1.000000,0.000000,3.074947,50.601592,52.113860,9.870066,1.239826,0.467656,612.919330,70.516773,20.815243,19.118897,1.697021,5.619166,36.473363,2.211443
07/11/2013 12:00:00,-0.536000,31.606288,19.951174,1.000000,0.000000,3.089828,50.562268,52.145639,9.838341,1.240180,0.466984,612.175245,70.487010,20.806739,19.103918,1.693536,5.586206,36.424461,2.207218
07/11/2013 13:00:00,-0.506000,31.606647,19.956387,1.000000,0.000000,3.104710,50.522943,52.177418,9.806616,1.240535,0.466312,611.431160,70.457246,20.798234,19.088938,1.690050,5.553245,36.375559,2.202994
07/11/2013 14:00:00,-0.456000,31.607007,19.961600,1.000000,0.000000,3.119592,50.483618,52.209197,9.774892,1.240889,0.465640,610.687074,70.427483,20.789729,19.073958,1.686565,5.520285,36.326657,2.198769
07/11/2013 15:00:00,-0.416000,31.607366,19.966814,1.000000,0.000000,3.134474,50.444293,52.240976,9.743167,1.241243,0.464968,609.942989,70.397720,20.781225,19.058978,1.683079,5.487324,36.277755,2.194544
07/11/2013 16:00:00,-0.366000,31.607726,19.972027,1.000000,0.000000,3.149355,50.404968,52.272755,9.711442,1.241597,0.464296,609.198904,70.367956,20.772720,19.043998,1.679594,5.454364,36.228854,2.190319
07/11/2013 17:00:00,-0.346000,31.608086,19.977240,1.000000,0.000000,3.164237,50.365644,52.304534,9.679717,1.241951,0.463623,608.454819,70.338193,20.764215,19.029019,1.676108,5.421403,36.179952,2.186094
07/11/2013 18:00:00,-0.296000,31.608445,19.982454,1.000000,0.000000,3.179119,50.326319,52.336313,9.647992,1.242305,0.462951,607.710734,70.308429,20.755711,19.014039,1.672623,5.388443,36.131050,2.181869
07/11/2013 19:00:00,-0.256000,31.608805,19.987667,1.000000,0.000000,3.194000,50.286994,52.368092,9.616268,1.242660,0.462279,606.966649,70.278666,20.747206,18.999059,1.669137,5.355483,36.082148,2.177644
07/11/2013 20:00:00,-0.196000,31.609164,19.992880,1.000000,0.000000,3.208882,50.247669,52.399871,9.584543,1.243014,0.461607,606.222564,70.248903,20.738701,18.984079,1.665652,5.322522,36.033246,2.173419
07/11/2013 21:00:00,-0.156000,31.609524,19.998094,1.000000,0.000000,3.223764,50.208344,52.431650,9.552818,1.243368,0.460935,605.478478,70.219139,20.730197,18.969100,1.662166,5.289562,35.984344,2.169194
07/11/2013 22:00:00,-0.106000,31.609883,20.003307,1.000000,0.000000,3.238645,50.169020,52.463429,9.521093,1.243722,0.460263,604.734393,70.189376,20.721692,18.954120,1.658680,5.256601,35.935442,2.164970
07/11/2013 23:00:00,-0.056000,31.610243,20.008520,1.000000,0.000000,3.253527,50.129695,52.495208,9.489368,1.244076,0.459591,603.990308,70.159612,20.713187,18.939140,1.655195,5.223641,35.886541,2.160745
08/11/2013 00:00:00,-0.036000,31.610602,20.013734,1.000000,0.000000,3.268409,50.090370,52.526987,9.457643,1.244430,0.458918,603.246223,70.129849,20.704683,18.924160,1.651709,5.190680,35.837639,2.156520
08/11/2013 01:00:00,-0.036000,31.610962,20.018947,1.000000,0.000000,3.283291,50.051045,52.558766,9.425919,1.244784,0.458246,602.502138,70.100086,20.696178,18.909181,1.648224,5.157720,35.788737,2.152295
08/11/2013 02:00:00,-0.066000,31.611321,20.024160,1.000000,0.000000,3.298172,50.011720,52.590545,9.394194,1.245139,0.457574,601.758053,70.070322,20.687673,18.894201,1.644738,5.124759,35.739835,2.148070
08/11/2013 03:00:00,-0.116000,31.611681,20.029374,1.000000,0.000000,3.313054,49.972396,52.622324,9.362469,1.245493,0.456902,601.013968,70.040559,20.679169,18.879221,1.641253,5.091799,35.690933,2.143845
08/11/2013 04:00:00,-0.166000,31.612040,20.034587,1.000000,0.000000,3.327936,49.933071,52.654103,9.330744,1.245847,0.456230,600.269882,70.010795,20.670664,18.864241,1.637767,5.058839,35.642031,2.139620
08/11/2013 05:00:00,-0.226000,31.612400,20.039801,1.000000,0.000000,3.342817,49.893746,52.685882,9.299019,1.246201,0.455558,599.525797,69.981032,20.662159,18.849262,1.634282,5.025878,35.593130,2.135395
08/11/2013 06:00:00,-0.296000,31.612760,20.045014,1.000000,0.000000,3.357699,49.854421,52.717661,9.267294,1.246555,0.454886,598.781712,69.951268,20.653655,18.834282,1.630796,4.992918,35.544228,2.131170
08/11/2013 07:00:00,-0.356000,31.613119,20.050227,1.000000,0.000000,3.372581,49.815096,52.749440,9.235570,1.246909,0.454213,598.037627,69.921505,20.645150,18.819302,1.627311,4.959957,35.495326,2.126945
08/11/2013 08:00:00,-0.416000,31.613479,20.055441,1.000000,0.000000,3.387462,49.775772,52.781219,9.203845,1.247264,0.453541,597.293542,69.891742,20.636645,18.804322,1.623825,4.926997,35.446424,2.122721
08/11/2013 09:00:00,-0.476000,31.613838,20.060654,1.000000,0.000000,3.402344,49.736447,52.812998,9.172120,1.247618,0.452869,596.549457,69.861978,20.628141,18.789342,1.620340,4.894036,35.397522,2.118496
08/11/2013 10:00:00,-0.516000,31.614198,20.065867,1.000000,0.000000,3.417226,49.697122,52.844777,9.140395,1.247972,0.452197,595.805372,69.832215,20.619636,18.774363,1.616854,4.861076,35.348620,2.114271
08/11/2013 11:00:00,-0.546000,31.614557,20.071081,1.000000,0.000000,3.432108,49.657797,52.876556,9.108670,1.248326,0.451525,595.061286,69.802451,20.611131,18.759383,1.613368,4.828115,35.299719,2.110046
08/11/2013 12:00:00,-0.556000,31.614917,20.076294,1.000000,0.000000,3.446989,49.618473,52.908335,9.076946,1.248680,0.450853,594.317201,69.772688,20.602627,18.744403,1.609883,4.795155,35.250817,2.105821
08/11/2013 13:00:00,-0.566000,31.615276,20.081507,1.000000,0.000000,3.461871,49.579148,52.940114,9.045221,1.249034,0.450181,593.573116,69.742925,20.594122,18.729423,1.606397,4.762195,35.201915,2.101596
08/11/2013 14:00:00,-0.516000,31.615636,20.086721,1.000000,0.000000,3.476753,49.539823,52.971893,9.013496,1.249388,0.449508,592.829031,69.713161,20.585617,18.714444,1.602912,4.729234,35.153013,2.097371
08/11/2013 15:00:00,-0.476000,31.615995,20.091934,1.000000,0.000000,3.491634,49.500498,53.003672,8.981771,1.249743,0.448836,592.084946,69.683398,20.577113,18.699464,1.599426,4.696274,35.104111,2.093146
08/11/2013 16:00:00,-0.436000,31.616355,20.097147,1.000000,0.000000,3.506516,49.461173,53.035451,8.950046,1.250097,0.448164,591.340861,69.653634,20.568608,18.684484,1.595941,4.663313,35.055209,2.088921
08/11/2013 17:00:00,-0.376000,31.616715,20.102361,1.000000,0.000000,3.521398,49.421849,53.067230,8.918321,1.250451,0.447492,590.596776,69.623871,20.560103,18.669504,1.592455,4.630353,35.006308,2.084696
08/11/2013 18:00:00,-0.346000,31.617074,20.107574,1.000000,0.000000,3.536280,49.382524,53.099009,8.886597,1.250805,0.446820,589.852690,69.594108,20.551599,18.654525,1.588970,4.597392,34.957406,2.080472
08/11/2013 19:00:00,-0.296000,31.617434,20.112787,1.000000,0.000000,3.551161,49.343199,53.130788,8.854872,1.251159,0.446148,589.108605,69.564344,20.543094,18.639545,1.585484,4.564432,34.908504,2.076247
08/11/2013 20:00:00,-0.246000,31.617793,20.118001,1.000000,0.000000,3.566043,49.303874,53.162567,8.823147,1.251513,0.445476,588.364520,69.534581,20.534589,18.624565,1.581999,4.531471,34.859602,2.072022
08/11/2013 21:00:00,-0.206000,31.618153,20.123214,1.000000,0.000000,3.580925,49.264549,53.194346,8.791422,1.251868,0.444803,587.620435,69.504817,20.526085,18.609585,1.578513,4.498511,34.810700,2.067797
08/11/2013 22:00:00,-0.156000,31.618512,20.128427,1.000000,0.000000,3.595806,49.225225,53.226125,8.759697,1.252222,0.444131,586.876350,69.475054,20.517580,18.594605,1.575027,4.465551,34.761798,2.063572
08/11/2013 23:00:00,-0.126000,31.618872,20.133641,1.000000,0.000000,3.610688,49.185900,53.257904,8.727972,1.252576,0.443459,586.132265,69.445291,20.509075,18.579626,1.571542,4.432590,34.712897,2.059347
09/11/2013 00:00:00,-0.106000,31.619231,20.138854,1.000000,0.000000,3.625570,49.146575,53.289683,8.696248,1.252930,0.442787,585.388180,69.415527,20.500571,18.564646,1.568056,4.399630,34.663995,2.055122
09/11/2013 01:00:00,-0.076000,31.619591,20.144067,1.000000,0.000000,3.640451,49.107250,53.321462,8.664523,1.253284,0.442115,584.644094,69.385764,20.492066,18.549666,1.564571,4.366669,34.615093,2.050897
09/11/2013 02:00:00,-0.076000,31.619950,20.149281,1.000000,0.000000,3.655333,49.067925,53.353241,8.632798,1.253638,0.441443,583.900009,69.356000,20.483561,18.534686,1.561085,4.333709,34.566191,2.046672
09/11/2013 03:00:00,-0.106000,31.620310,20.154494,1.000000,0.000000,3.670215,49.028601,53.385020,8.601073,1.253993,0.440771,583.155924,69.326237,20.475057,18.519707,1.557600,4.300748,34.517289,2.042447
09/11/2013 04:00:00,-0.136000,31.620669,20.159707,1.000000,0.000000,3.685097,48.989276,53.416799,8.569348,1.254347,0.440098,582.411839,69.296474,20.466552,18.504727,1.554114,4.267788,34.468387,2.038223
09/11/2013 05:00:00,-0.196000,31.621029,20.164921,1.000000,0.000000,3.699978,48.949951,53.448578,8.537624,1.254701,0.439426,581.667754,69.266710,20.458047,18.489747,1.550629,4.234827,34.419486,2.033998
09/11/2013 06:00:00,-0.236000,31.621389,20.170134,1.000000,0.000000,3.714860,48.910626,53.480357,8.505899,1.255055,0.438754,580.923669,69.236947,20.449543,18.474767,1.547143,4.201867,34.370584,2.029773
09/11/2013 07:00:00,-0.286000,31.621748,20.175347,1.000000,0.000000,3.729742,48.871301,53.512136,8.474174,1.255409,0.438082,580.179584,69.207183,20.441038,18.459788,1.543658,4.168906,34.321682,2.025548
09/11/2013 08:00:00,-0.346000,31.622108,20.180561,1.000000,0.000000,3.744623,48.831977,53.543915,8.442449,1.255763,0.437410,579.435498,69.177420,20.432533,18.444808,1.540172,4.135946,34.272780,2.021323
09/11/2013 09:00:00,-0.386000,31.622467,20.185774,1.000000,0.000000,3.759505,48.792652,53.575694,8.410724,1.256117,0.436738,578.691413,69.147657,20.424029,18.429828,1.536687,4.102986,34.223878,2.017098
09/11/2013 10:00:00,-0.436000,31.622827,20.190988,1.000000,0.000000,3.774387,48.753327,53.607473,8.378999,1.256472,0.436066,577.947328,69.117893,20.415524,18.414848,1.533201,4.070025,34.174976,2.012873
09/11/2013 11:00:00,-0.476000,31.623186,20.196201,1.000000,0.000000,3.789268,48.714002,53.639252,8.347275,1.256826,0.435393,577.203243,69.088130,20.407019,18.399869,1.529715,4.037065,34.126075,2.008648
09/11/2013 12:00:00,-0.486000,31.623546,20.201414,1.000000,0.000000,3.804150,48.674677,53.671031,8.315550,1.257180,0.434721,576.459158,69.058366,20.398515,18.384889,1.526230,4.004104,34.077173,2.004423
09/11/2013 13:00:00,-0.516000,31.623905,20.206628,1.000000,0.000000,3.819032,48.635353,53.702810,8.283825,1.257534,0.434049,575.715073,69.028603,20.390010,18.369909,1.522744,3.971144,34.028271,2.000198
09/11/2013 14:00:00,-0.496000,31.624265,20.211841,1.000000,0.000000,3.833914,48.596028,53.734589,8.252100,1.257888,0.433377,574.970988,68.998840,20.381505,18.354929,1.519259,3.938183,33.979369,1.995974
09/11/2013 15:00:00,-0.456000,31.624624,20.217054,1.000000,0.000000,3.848795,48.556703,53.766368,8.220375,1.258242,0.432705,574.226902,68.969076,20.373001,18.339949,1.515773,3.905223,33.930467,1.991749
09/11/2013 16:00:00,-0.426000,31.624984,20.222268,1.000000,0.000000,3.863677,48.517378,53.798147,8.188650,1.258597,0.432033,573.482817,68.939313,20.364496,18.324970,1.512288,3.872262,33.881565,1.987524
09/11/2013 17:00:00,-0.386000,31.625344,20.227481,1.000000,0.000000,3.878559,48.478053,53.829926,8.156926,1.258951,0.431361,572.738732,68.909549,20.355991,18.309990,1.508802,3.839302,33.832664,1.983299
09/11/2013 18:00:00,-0.336000,31.625703,20.232694,1.000000,0.000000,3.893440,48.438729,53.861705,8.125201,1.259305,0.430688,571.994647,68.879786,20.347487,18.295010,1.505317,3.806342,33.783762,1.979074
09/11/2013 19:00:00,-0.306000,31.626063,20.237908,1.000000,0.000000,3.908322,48.399404,53.893484,8.093476,1.259659,0.430016,571.250562,68.850022,20.338982,18.280030,1.501831,3.773381,33.734860,1.974849
09/11/2013 20:00:00,-0.256000,31.626422,20.243121,1.000000,0.000000,3.923204,48.360079,53.925263,8.061751,1.260013,0.429344,570.506477,68.820259,20.330477,18.265051,1.498346,3.740421,33.685958,1.970624
09/11/2013 21:00:00,-0.216000,31.626782,20.248334,1.000000,0.000000,3.938086,48.320754,53.957042,8.030026,1.260367,0.428672,569.762392,68.790496,20.321973,18.250071,1.494860,3.707460,33.637056,1.966399
09/11/2013 22:00:00,-0.176000,31.627141,20.253548,1.000000,0.000000,3.952967,48.281429,53.988821,7.998301,1.260721,0.428000,569.018306,68.760732,20.313468,18.235091,1.491374,3.674500,33.588154,1.962174
09/11/2013 23:00:00,-0.136000,31.627501,20.258761,1.000000,0.000000,3.967849,48.242105,54.020600,7.966577,1.261076,0.427328,568.274221,68.730969,20.304963,18.220111,1.487889,3.641539,33.539253,1.957949
10/11/2013 00:00:00,-0.106000,31.627860,20.263974,1.000000,0.000000,3.982731,48.202780,54.052379,7.934852,1.261430,0.426656,567.530136,68.701205,20.296459,18.205132,1.484403,3.608579,33.490351,1.953725
10/11/2013 01:00:00,-0.086000,31.628220,20.269188,1.000000,0.000000,3.997612,48.163455,54.084158,7.903127,1.261784,0.425983,566.786051,68.671442,20.287954,18.190152,1.480918,3.575618,33.441449,1.949500
10/11/2013 02:00:00,-0.106000,31.628579,20.274401,1.000000,0.000000,4.012494,48.124130,54.115937,7.871402,1.262138,0.425311,566.041966,68.641679,20.279449,18.175172,1.477432,3.542658,33.392547,1.945275
10/11/2013 03:00:00,-0.126000,31.628939,20.279614,1.000000,0.000000,4.027376,48.084805,54.147716,7.839677,1.262492,0.424639,565.297881,68.611915,20.270945,18.160192,1.473947,3.509698,33.343645,1.941050
10/11/2013 04:00:00,-0.146000,31.629298,20.284828,1.000000,0.000000,4.042257,48.045481,54.179495,7.807953,1.262846,0.423967,564.553796,68.582152,20.262440,18.145212,1.470461,3.476737,33.294743,1.936825
10/11/2013 05:00:00,-0.186000,31.629658,20.290041,1.000000,0.000000,4.057139,48.006156,54.211274,7.776228,1.263201,0.423295,563.809710,68.552388,20.253935,18.130233,1.466976,3.443777,33.245842,1.932600
10/11/2013 06:00:00,-0.206000,31.630018,20.295254,1.000000,0.000000,4.072021,47.966831,54.243053,7.744503,1.263555,0.422623,563.065625,68.522625,20.245431,18.115253,1.463490,3.410816,33.196940,1.928375
10/11/2013 07:00:00,-0.246000,31.630377,20.300468,1.000000,0.000000,4.086903,47.927506,54.274832,7.712778,1.263909,0.421951,562.321540,68.492862,20.236926,18.100273,1.460005,3.377856,33.148038,1.924150
10/11/2013 08:00:00,-0.286000,31.630737,20.305681,1.000000,0.000000,4.101784,47.888182,54.306611,7.681053,1.264263,0.421278,561.577455,68.463098,20.228421,18.085293,1.456519,3.344895,33.099136,1.919925
10/11/2013 09:00:00,-0.316000,31.631096,20.310894,1.000000,0.000000,4.116666,47.848857,54.338390,7.649328,1.264617,0.420606,560.833370,68.433335,20.219917,18.070314,1.453034,3.311935,33.050234,1.915700
10/11/2013 10:00:00,-0.346000,31.631456,20.316108,1.000000,0.000000,4.131548,47.809532,54.370169,7.617604,1.264971,0.419934,560.089285,68.403571,20.211412,18.055334,1.449548,3.278974,33.001332,1.911476
10/11/2013 11:00:00,-0.376000,31.631815,20.321321,1.000000,0.000000,4.146429,47.770207,54.401948,7.585879,1.265326,0.419262,559.345200,68.373808,20.202907,18.040354,1.446062,3.246014,32.952431,1.907251
10/11/2013 12:00:00,-0.396000,31.632175,20.326534,1.000000,0.000000,4.161311,47.730882,54.433727,7.554154,1.265680,0.418590,558.601114,68.344045,20.194403,18.025374,1.442577,3.213054,32.903529,1.903026
10/11/2013 13:00:00,-0.396000,31.632534,20.331748,1.000000,0.000000,4.176193,47.691558,54.465506,7.522429,1.266034,0.417918,557.857029,68.314281,20.185898,18.010395,1.439091,3.180093,32.854627,1.898801
10/11/2013 14:00:00,-0.386000,31.632894,20.336961,1.000000,0.000000,4.191074,47.652233,54.497285,7.490704,1.266388,0.417246,557.112944,68.284518,20.177393,17.995415,1.435606,3.147133,32.805725,1.894576
10/11/2013 15:00:00,-0.356000,31.633253,20.342174,1.000000,0.000000,4.205956,47.612908,54.529064,7.458979,1.266742,0.416573,556.368859,68.254754,20.168889,17.980435,1.432120,3.114172,32.756823,1.890351
10/11/2013 16:00:00,-0.306000,31.633613,20.347388,1.000000,0.000000,4.220838,47.573583,54.560843,7.427255,1.267096,0.415901,555.624774,68.224991,20.160384,17.965455,1.428635,3.081212,32.707921,1.886126
10/11/2013 17:00:00,-0.266000,31.633972,20.352601,1.000000,0.000000,4.235720,47.534258,54.592622,7.395530,1.267450,0.415229,554.880689,68.195228,20.151879,17.950476,1.425149,3.048251,32.659020,1.881901
10/11/2013 18:00:00,-0.226000,31.634332,20.357815,1.000000,0.000000,4.250601,47.494934,54.624401,7.363805,1.267805,0.414557,554.136604,68.165464,20.143375,17.935496,1.421664,3.015291,32.610118,1.877676
10/11/2013 19:00:00,-0.186000,31.634692,20.363028,1.000000,0.000000,4.265483,47.455609,54.656180,7.332080,1.268159,0.413885,553.392518,68.135701,20.134870,17.920516,1.418178,2.982330,32.561216,1.873451
10/11/2013 20:00:00,-0.136000,31.635051,20.368241,1.000000,0.000000,4.280365,47.416284,54.687959,7.300355,1.268513,0.413213,552.648433,68.105937,20.126365,17.905536,1.414693,2.949370,32.512314,1.869227
10/11/2013 21:00:00,-0.106000,31.635411,20.373455,1.000000,0.000000,4.295246,47.376959,54.719738,7.268631,1.268867,0.412541,551.904348,68.076174,20.117861,17.890556,1.411207,2.916409,32.463412,1.865002
10/11/2013 22:00:00,-0.066000,31.635770,20.378668,1.000000,0.000000,4.310128,47.337634,54.751517,7.236906,1.269221,0.411868,551.160263,68.046411,20.109356,17.875577,1.407721,2.883449,32.414510,1.860777
10/11/2013 23:00:00,-0.046000,31.636130,20.383881,1.000000,0.000000,4.325010,47.298310,54.783296,7.205181,1.269575,0.411196,550.416178,68.016647,20.100851,17.860597,1.404236,2.850489,32.365609,1.856552
11/11/2013 00:00:00,-0.046000,31.636489,20.389095,1.000000,0.000000,4.339891,47.258985,54.815075,7.173456,1.269930,0.410524,549.672093,67.986884,20.092347,17.845617,1.400750,2.817528,32.316707,1.852327
11/11/2013 01:00:00,-0.046000,31.636849,20.394308,1.000000,0.000000,4.354773,47.219660,54.846854,7.141731,1.270284,0.409852,548.928008,67.957120,20.083842,17.830637,1.397265,2.784568,32.267805,1.848102
11/11/2013 02:00:00,-0.066000,31.637208,20.399521,1.000000,0.000000,4.369655,47.180335,54.878633,7.110006,1.270638,0.409180,548.183922,67.927357,20.075337,17.815658,1.393779,2.751607,32.218903,1.843877
11/11/2013 03:00:00,-0.066000,31.637568,20.404735,1.000000,0.000000,4.384537,47.141010,54.910412,7.078282,1.270992,0.408508,547.439837,67.897593,20.066833,17.800678,1.390294,2.718647,32.170001,1.839652
11/11/2013 04:00:00,-0.096000,31.637927,20.409948,1.000000,0.000000,4.399418,47.101686,54.942191,7.046557,1.271346,0.407836,546.695752,67.867830,20.058328,17.785698,1.386808,2.685686,32.121099,1.835427
11/11/2013 05:00:00,-0.106000,31.638287,20.415161,1.000000,0.000000,4.414300,47.062361,54.973970,7.014832,1.271700,0.407163,545.951667,67.838067,20.049823,17.770718,1.383323,2.652726,32.072198,1.831202
11/11/2013 06:00:00,-0.116000,31.638647,20.420375,1.000000,0.000000,4.429182,47.023036,55.005749,6.983107,1.272054,0.406491,545.207582,67.808303,20.041319,17.755739,1.379837,2.619765,32.023296,1.826978
11/11/2013 07:00:00,-0.136000,31.639006,20.425588,1.000000,0.000000,4.444063,46.983711,55.037528,6.951382,1.272409,0.405819,544.463497,67.778540,20.032814,17.740759,1.376352,2.586805,31.974394,1.822753
11/11/2013 08:00:00,-0.156000,31.639366,20.430801,1.000000,0.000000,4.458945,46.944386,55.069307,6.919657,1.272763,0.405147,543.719412,67.748776,20.024309,17.725779,1.372866,2.553845,31.925492,1.818528
11/11/2013 09:00:00,-0.176000,31.639725,20.436015,1.000000,0.000000,4.473827,46.905062,55.101086,6.887933,1.273117,0.404475,542.975326,67.719013,20.015805,17.710799,1.369381,2.520884,31.876590,1.814303
11/11/2013 10:00:00,-0.216000,31.637102,20.443371,1.000000,0.000000,4.488709,47.050885,55.132865,6.856208,1.273471,0.403803,542.231241,67.689250,20.007300,17.695819,1.365895,2.508449,31.827688,1.810078
11/11/2013 11:00:00,-0.226000,31.624801,20.457684,1.000000,0.000000,4.503590,47.797565,55.164644,6.824483,1.273825,0.403131,541.487156,67.659486,19.998795,17.680840,1.362409,2.531510,31.778787,1.805853
11/11/2013 12:00:00,-0.246000,31.612499,20.471997,1.000000,0.000000,4.518472,48.544246,55.196423,6.792758,1.274179,0.402458,540.743071,67.629723,19.990291,17.665860,1.358924,2.554571,31.729885,1.801628
11/11/2013 13:00:00,-0.256000,31.600197,20.486309,1.000000,0.000000,4.533354,49.290927,55.228202,6.761033,1.274534,0.401786,539.998986,67.599959,19.981786,17.650880,1.355438,2.577632,31.680983,1.797403
11/11/2013 14:00:00,-0.256000,31.587895,20.500622,1.000000,0.000000,4.548235,50.037607,55.259981,6.729309,1.274888,0.401114,539.254901,67.570196,19.973281,17.635900,1.351953,2.600693,31.632081,1.793178
11/11/2013 15:00:00,-0.256000,31.575594,20.514934,1.000000,0.000000,4.563117,50.784288,55.291760,6.697584,1.275242,0.400442,538.510816,67.540433,19.964777,17.620921,1.348467,2.623754,31.583179,1.788953
11/11/2013 16:00:00,-0.236000,31.563292,20.529247,1.000000,0.000000,4.577999,51.530968,55.323539,6.665859,1.275596,0.399770,537.766730,67.510669,19.956272,17.605941,1.344982,2.646815,31.534277,1.784729
11/11/2013 17:00:00,-0.186000,31.550990,20.543560,1.000000,0.000000,4.592880,52.277649,55.355318,6.634134,1.275950,0.399098,537.022645,67.480906,19.947767,17.590961,1.341496,2.669876,31.485376,1.780504
11/11/2013 18:00:00,-0.156000,31.538688,20.557872,1.000000,0.000000,4.607762,53.024330,55.387097,6.602409,1.276304,0.398426,536.278560,67.451142,19.939263,17.575981,1.338011,2.692937,31.436474,1.776279
11/11/2013 19:00:00,-0.116000,31.526387,20.572185,1.000000,0.000000,4.622644,53.771010,55.418876,6.570684,1.276659,0.397753,535.534475,67.421379,19.930758,17.561002,1.334525,2.715998,31.387572,1.772054
11/11/2013 20:00:00,-0.076000,31.514085,20.586498,1.000000,0.000000,4.637526,54.517691,55.450655,6.538960,1.277013,0.397081,534.790390,67.391616,19.922253,17.546022,1.331040,2.739059,31.338670,1.767829
11/11/2013 21:00:00,-0.086000,31.501783,20.600810,1.000000,0.000000,4.652407,55.264371,55.482434,6.507235,1.277367,0.396409,534.046305,67.361852,19.913749,17.531042,1.327554,2.762120,31.289768,1.763604
11/11/2013 22:00:00,-0.066000,31.489481,20.615123,1.000000,0.000000,4.667289,56.011052,55.514213,6.475510,1.277721,0.395737,533.302220,67.332089,19.905244,17.516062,1.324068,2.785181,31.240866,1.759379
11/11/2013 23:00:00,-0.066000,31.477180,20.629435,1.000000,0.000000,4.682171,56.757733,55.545992,6.443785,1.278075,0.395065,532.558134,67.302325,19.896739,17.501083,1.320583,2.808242,31.191965,1.755154
12/11/2013 00:00:00,-0.106000,31.464878,20.643748,1.000000,0.000000,4.697052,57.504413,55.577771,6.412060,1.278429,0.394393,531.814049,67.272562,19.888235,17.486103,1.317097,2.831303,31.143063,1.750929
12/11/2013 01:00:00,-0.116000,31.452576,20.658061,1.000000,0.000000,4.711934,58.251094,55.609550,6.380335,1.278783,0.393721,531.069964,67.242799,19.879730,17.471123,1.313612,2.854364,31.094161,1.746704
12/11/2013 02:00:00,-0.146000,31.440274,20.672373,1.000000,0.000000,4.726816,58.997774,55.641329,6.348611,1.279138,0.393048,530.325879,67.213035,19.871225,17.456143,1.310126,2.877425,31.045259,1.742480
12/11/2013 03:00:00,-0.176000,31.427973,20.686686,1.000000,0.000000,4.741697,59.744455,55.673108,6.316886,1.279492,0.392376,529.581794,67.183272,19.862721,17.441163,1.306641,2.900486,30.996357,1.738255
12/11/2013 04:00:00,-0.196000,31.415671,20.700998,1.000000,0.000000,4.756579,60.491136,55.704887,6.285161,1.279846,0.391704,528.837709,67.153508,19.854216,17.426184,1.303155,2.923547,30.947455,1.734030
12/11/2013 05:00:00,-0.206000,31.403369,20.715311,1.000000,0.000000,4.771461,61.237816,55.736666,6.253436,1.280200,0.391032,528.093624,67.123745,19.845711,17.411204,1.299670,2.946608,30.898553,1.729805
12/11/2013 06:00:00,-0.206000,31.391067,20.729624,1.000000,0.000000,4.786343,61.984497,55.768445,6.221711,1.280554,0.390360,527.349538,67.093982,19.837207,17.396224,1.296184,2.969669,30.849652,1.725580
12/11/2013 07:00:00,-0.226000,31.378766,20.743936,1.000000,0.000000,4.801224,62.731177,55.800224,6.189987,1.280908,0.389688,526.605453,67.064218,19.828702,17.381244,1.292699,2.992730,30.800750,1.721355
12/11/2013 08:00:00,-0.246000,31.366464,20.758249,1.000000,0.000000,4.816106,63.477858,55.832003,6.158262,1.281263,0.389016,525.861368,67.034455,19.820197,17.366265,1.289213,3.015791,30.751848,1.717130
12/11/2013 09:00:00,-0.256000,31.354162,20.772561,1.000000,0.000000,4.830988,64.224539,55.863782,6.126537,1.281617,0.388343,525.117283,67.004691,19.811692,17.351285,1.285728,3.038851,30.702946,1.712905
12/11/2013 10:00:00,-0.286000,31.341860,20.786874,1.000000,0.000000,4.845869,64.971219,55.895561,6.094812,1.281971,0.387671,524.373198,66.974928,19.803188,17.336305,1.282242,3.061912,30.654044,1.708680
12/11/2013 11:00:00,-0.306000,31.329559,20.801187,1.000000,0.000000,4.860751,65.717900,55.927340,6.063087,1.282325,0.386999,523.629113,66.945165,19.794683,17.321325,1.278756,3.084973,30.605142,1.704456
12/11/2013 12:00:00,-0.296000,31.317257,20.815499,1.000000,0.000000,4.875633,66.464580,55.959119,6.031362,1.282679,0.386327,522.885028,66.915401,19.786178,17.306346,1.275271,3.108034,30.556241,1.700231
12/11/2013 13:00:00,-0.316000,31.304955,20.829812,1.000000,0.000000,4.890514,67.211261,55.990898,5.999638,1.283033,0.385655,522.140942,66.885638,19.777674,17.291366,1.271785,3.131095,30.507339,1.696006
12/11/2013 14:00:00,-0.306000,31.292653,20.844125,1.000000,0.000000,4.905396,67.957942,56.022677,5.967913,1.283387,0.384983,521.396857,66.855874,19.769169,17.276386,1.268300,3.154156,30.458437,1.691781
12/11/2013 15:00:00,-0.296000,31.280352,20.858437,1.000000,0.000000,4.920278,68.704622,56.054456,5.936188,1.283742,0.384311,520.652772,66.826111,19.760664,17.261406,1.264814,3.177217,30.409535,1.687556
